s,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"SD.000","SD.001","SD.002","SD.003","SD.004","SD.005","SD.006","SD.007","SD.008","SD.009","SD.010","SD.011","SD.012","SD.013","SD.014","SD.015","SD.016","SD.017","SD.018","SD.019","SD.020","SD.021","SD.022","SD.023","SD.024","SD.025","SD.026","SD.027","SD.028","SD.029","SD.030","SD.201","SD.202","SD.203","SD.204","SD.205","SD.206","SD.207","SD.208","SD.209","SD.210","SD.211","SD.212","SD.213","SD.214","SD.215","SD.216","SD.217","SD.218","SD.219","SD.220","SD.221","SD.222","SD.223","SD.224","SD.225","SD.226","SD.227","SD.228","SD.229","SD.230","SD.231","TD.000","TD.001","TD.002","TD.003","TD.004","TD.005","TD.006","TD.007","TD.008","TD.009","TD.010","TD.011","TD.012","TD.013","TD.014","TD.015","TD.016","TD.017","TD.018","TD.019","TD.020","TD.021","TD.022","TD.023","TD.024","TD.025","TD.026","TD.027","TD.028","TD.029","TD.030","TD.201","TD.202","TD.203","TD.204","TD.205","TD.206","TD.207","TD.208","TD.209","TD.210","TD.211","TD.212","TD.213","TD.214","TD.215","TD.216","TD.217","TD.218","TD.219","TD.220","TD.221","TD.222","TD.223","TD.224","TD.225","TD.226","TD.227","TD.228","TD.229","TD.230","TD.231"
 1.6862319E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 7.1450620E+000, 7.6047054E+000, 2.0743882E+001, 2.5653829E+001, 3.0000000E+001, 2.4390083E+001, 3.0000000E+001, 3.0000000E+001, 1.6462617E+001, 2.2905390E+001, 3.0000000E+001, 3.0000000E+001, 4.1038525E+000, 3.6235840E+000, 3.4552864E+000, 5.6264025E+000, 5.6877649E+000, 5.7647584E+000, 4.7268524E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.2569650E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.9324664E+001, 4.8794918E+001, 2.3188571E+001, 2.0281359E+001, 2.1446604E+001, 2.0248626E+001, 2.4628552E+001, 2.9026850E+001, 2.7639334E+001, 2.0371264E+001, 2.0216116E+001, 2.7175490E+001, 2.4379715E+001, 2.0053752E+001, 2.0077638E+001, 3.0420778E+001, 2.8078778E+001, 2.1292471E+001, 2.5780914E+001, 1.2657433E+002, 1.1537822E+002, 6.7525640E+001, 6.6278441E+001, 6.0716624E+001, 2.3782474E+001, 2.3425935E+001, 1.3173291E+002, 6.0675263E+001, 6.6570170E+001, 2.2681682E+001, 2.3033437E+001, 1.9999990E+001, 1.9999531E+001, 1.9999834E+001, 2.0001243E+001, 2.0005745E+001, 1.9998498E+001, 2.0000150E+001, 2.0000124E+001, 2.0004480E+001, 2.1756976E+001, 2.2680724E+001, 2.1008560E+001, 1.9999966E+001, 1.9999874E+001, 1.9999583E+001, 2.0000275E+001, 2.0000025E+001, 1.9999807E+001, 1.9999902E+001, 2.0000163E+001, 2.0000036E+001, 2.0000048E+001, 2.0000302E+001, 2.0000147E+001, 2.0000115E+001, 2.0000058E+001, 1.9999470E+001, 1.9999454E+001, 2.0000612E+001, 2.0001250E+001, 2.0000741E+001
 1.6920821E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 7.0781377E+000, 7.5016808E+000, 2.0314713E+001, 2.6249167E+001, 3.0000000E+001, 2.5991032E+001, 3.0000000E+001, 3.0000000E+001, 1.6299872E+001, 2.2948457E+001, 3.0000000E+001, 3.0000000E+001, 3.9724221E+000, 3.7091739E+000, 3.3312399E+000, 5.2136533E+000, 5.6234843E+000, 5.6062224E+000, 4.6747679E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.2540213E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.9877698E+001, 4.9016446E+001, 2.3329677E+001, 2.0330242E+001, 2.1330278E+001, 2.0239260E+001, 2.4510260E+001, 2.9197090E+001, 2.7577147E+001, 2.0361440E+001, 2.0172627E+001, 2.7033863E+001, 2.4558002E+001, 2.0050322E+001, 2.0078877E+001, 3.0304012E+001, 2.7835624E+001, 2.1321219E+001, 2.5906214E+001, 1.2734797E+002, 1.1359153E+002, 6.8315041E+001, 6.5672670E+001, 6.1758165E+001, 2.3369923E+001, 2.3829575E+001, 1.2555235E+002, 6.0098506E+001, 6.6875746E+001, 2.3007596E+001, 2.2917165E+001, 1.9999984E+001, 1.9999536E+001, 1.9999839E+001, 2.0001370E+001, 2.0005786E+001, 1.9998439E+001, 2.0000131E+001, 2.0000130E+001, 2.0005130E+001, 2.1360931E+001, 2.2733179E+001, 2.0969642E+001, 1.9999964E+001, 1.9999879E+001, 1.9999582E+001, 2.0000273E+001, 2.0000019E+001, 1.9999807E+001, 1.9999905E+001, 2.0000160E+001, 2.0000035E+001, 2.0000048E+001, 2.0000302E+001, 2.0000141E+001, 2.0000112E+001, 2.0000060E+001, 1.9999473E+001, 1.9999462E+001, 2.0000608E+001, 2.0001314E+001, 2.0000754E+001
 1.6981269E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 6.8554686E+000, 7.4064260E+000, 1.8974529E+001, 2.6710529E+001, 3.0000000E+001, 2.8327294E+001, 3.0000000E+001, 3.0000000E+001, 1.6034592E+001, 2.2855284E+001, 2.9832177E+001, 3.0000000E+001, 4.0612341E+000, 3.8087775E+000, 3.6283623E+000, 4.7113396E+000, 5.5959282E+000, 5.4986541E+000, 4.5781403E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.2504737E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.0505409E+001, 4.9410881E+001, 2.3455397E+001, 2.0423733E+001, 2.1236979E+001, 2.0225234E+001, 2.4478265E+001, 2.9694374E+001, 2.7501771E+001, 2.0347939E+001, 2.0139970E+001, 2.6741657E+001, 2.4738967E+001, 2.0048634E+001, 2.0080165E+001, 3.0228330E+001, 2.7622436E+001, 2.1364510E+001, 2.5984295E+001, 1.1489899E+002, 1.1286211E+002, 7.5775488E+001, 6.3739485E+001, 6.2353780E+001, 2.2904469E+001, 2.3975439E+001, 1.1728329E+002, 6.0018577E+001, 6.7295618E+001, 2.3179613E+001, 2.2788336E+001, 1.9999978E+001, 1.9999541E+001, 1.9999844E+001, 2.0001507E+001, 2.0005816E+001, 1.9998376E+001, 2.0000093E+001, 2.0000134E+001, 2.0006499E+001, 2.1022085E+001, 2.2789032E+001, 2.0933328E+001, 1.9999962E+001, 1.9999885E+001, 1.9999582E+001, 2.0000272E+001, 2.0000013E+001, 1.9999806E+001, 1.9999907E+001, 2.0000158E+001, 2.0000034E+001, 2.0000048E+001, 2.0000302E+001, 2.0000135E+001, 2.0000108E+001, 2.0000062E+001, 1.9999476E+001, 1.9999470E+001, 2.0000604E+001, 2.0001383E+001, 2.0000767E+001
 1.7041816E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 6.4587064E+000, 7.3264691E+000, 1.7766758E+001, 2.6986009E+001, 3.0000000E+001, 2.9983481E+001, 3.0000000E+001, 3.0000000E+001, 1.5705232E+001, 2.2646983E+001, 2.9308048E+001, 3.0000000E+001, 4.2564256E+000, 3.9026961E+000, 4.4398575E+000, 4.9002501E+000, 5.6256209E+000, 5.3629026E+000, 4.5074539E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.2414597E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.1245932E+001, 4.9982383E+001, 2.3588817E+001, 2.0586011E+001, 2.1168116E+001, 2.0212613E+001, 2.4440732E+001, 3.0438659E+001, 2.7467082E+001, 2.0337678E+001, 2.0117378E+001, 2.6266336E+001, 2.4926217E+001, 2.0048522E+001, 2.0081503E+001, 3.0266473E+001, 2.7480240E+001, 2.1426338E+001, 2.6046734E+001, 8.7141054E+001, 1.1151481E+002, 7.8976719E+001, 6.2100666E+001, 6.3715545E+001, 2.2541280E+001, 2.3792769E+001, 1.2109643E+002, 6.2354919E+001, 6.7669750E+001, 2.3209953E+001, 2.2641476E+001, 1.9999972E+001, 1.9999546E+001, 1.9999849E+001, 2.0001650E+001, 2.0005826E+001, 1.9998304E+001, 2.0000040E+001, 2.0000138E+001, 2.0008718E+001, 2.0732932E+001, 2.2838028E+001, 2.0905871E+001, 1.9999959E+001, 1.9999891E+001, 1.9999582E+001, 2.0000271E+001, 2.0000008E+001, 1.9999806E+001, 1.9999910E+001, 2.0000156E+001, 2.0000033E+001, 2.0000048E+001, 2.0000303E+001, 2.0000130E+001, 2.0000105E+001, 2.0000064E+001, 1.9999479E+001, 1.9999479E+001, 2.0000599E+001, 2.0001455E+001, 2.0000775E+001
 1.7101248E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 6.1030826E+000, 7.2751461E+000, 1.6977555E+001, 2.6988587E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.5420691E+001, 2.2361088E+001, 2.8878876E+001, 3.0000000E+001, 4.1217868E+000, 3.9291674E+000, 5.1866170E+000, 5.3567142E+000, 5.6754797E+000, 5.2000874E+000, 4.4728087E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.2139165E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.1702594E+001, 5.0489316E+001, 2.3736985E+001, 2.0805546E+001, 2.1126731E+001, 2.0203349E+001, 2.4347616E+001, 3.1115796E+001, 2.7511712E+001, 2.0339575E+001, 2.0102899E+001, 2.5739453E+001, 2.5061538E+001, 2.0049800E+001, 2.0083323E+001, 3.0329217E+001, 2.7479802E+001, 2.1523328E+001, 2.6139624E+001, 6.7338612E+001, 1.1105418E+002, 7.2427184E+001, 6.2436600E+001, 6.5842495E+001, 2.2314787E+001, 2.3474262E+001, 1.0899095E+002, 6.6037495E+001, 6.8045758E+001, 2.3185689E+001, 2.2472033E+001, 1.9999966E+001, 1.9999550E+001, 1.9999854E+001, 2.0001813E+001, 2.0005812E+001, 1.9998226E+001, 1.9999984E+001, 2.0000139E+001, 2.0011635E+001, 2.0527188E+001, 2.2877016E+001, 2.0891610E+001, 1.9999957E+001, 1.9999898E+001, 1.9999583E+001, 2.0000270E+001, 2.0000002E+001, 1.9999806E+001, 1.9999912E+001, 2.0000154E+001, 2.0000032E+001, 2.0000049E+001, 2.0000305E+001, 2.0000128E+001, 2.0000102E+001, 2.0000067E+001, 1.9999482E+001, 1.9999489E+001, 2.0000595E+001, 2.0001526E+001, 2.0000784E+001
 1.7161250E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.8878293E+000, 7.2561282E+000, 1.6418132E+001, 2.6399391E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.5208285E+001, 2.2048607E+001, 2.8484803E+001, 3.0000000E+001, 4.1017724E+000, 3.8725219E+000, 4.9395596E+000, 5.6119529E+000, 5.7432802E+000, 5.0812152E+000, 4.4532067E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.1805596E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.1861645E+001, 5.0887675E+001, 2.3899312E+001, 2.1039407E+001, 2.1108920E+001, 2.0194468E+001, 2.4246400E+001, 3.1509812E+001, 2.7627457E+001, 2.0353092E+001, 2.0093494E+001, 2.5329034E+001, 2.5115309E+001, 2.0052137E+001, 2.0086665E+001, 3.0564459E+001, 2.7664904E+001, 2.1711068E+001, 2.6255128E+001, 7.5243080E+001, 1.2139207E+002, 6.6420286E+001, 6.3675406E+001, 6.7616358E+001, 2.2225517E+001, 2.3235990E+001, 9.3064008E+001, 6.8430674E+001, 6.8743891E+001, 2.3097431E+001, 2.2266081E+001, 1.9999961E+001, 1.9999554E+001, 1.9999858E+001, 2.0002011E+001, 2.0005766E+001, 1.9998142E+001, 1.9999927E+001, 2.0000139E+001, 2.0015146E+001, 2.0389817E+001, 2.2925660E+001, 2.0887083E+001, 1.9999955E+001, 1.9999905E+001, 1.9999583E+001, 2.0000269E+001, 1.9999997E+001, 1.9999806E+001, 1.9999915E+001, 2.0000152E+001, 2.0000032E+001, 2.0000049E+001, 2.0000306E+001, 2.0000124E+001, 2.0000098E+001, 2.0000069E+001, 1.9999486E+001, 1.9999500E+001, 2.0000592E+001, 2.0001598E+001, 2.0000791E+001
 1.7223408E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.7823974E+000, 7.2512347E+000, 1.6031733E+001, 2.5231596E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.4991889E+001, 2.1621807E+001, 2.8037937E+001, 3.0000000E+001, 5.0258703E+000, 3.8362669E+000, 3.6715698E+000, 5.8292578E+000, 5.7967062E+000, 5.0035383E+000, 4.4353798E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.1446675E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.1984623E+001, 5.1210980E+001, 2.4076598E+001, 2.1259613E+001, 2.1107076E+001, 2.0184764E+001, 2.4132370E+001, 3.1734867E+001, 2.7838058E+001, 2.0376622E+001, 2.0086901E+001, 2.5086577E+001, 2.5099187E+001, 2.0055909E+001, 2.0092169E+001, 3.1040808E+001, 2.7971039E+001, 2.2070306E+001, 2.6377010E+001, 1.1006120E+002, 1.2063706E+002, 6.3188549E+001, 6.4667009E+001, 6.8699174E+001, 2.2439277E+001, 2.3147325E+001, 7.1018434E+001, 6.9424163E+001, 6.9197509E+001, 2.2994963E+001, 2.2005770E+001, 1.9999955E+001, 1.9999559E+001, 1.9999865E+001, 2.0002257E+001, 2.0005675E+001, 1.9997994E+001, 1.9999868E+001, 2.0000138E+001, 2.0019475E+001, 2.0295189E+001, 2.3017637E+001, 2.0891221E+001, 1.9999953E+001, 1.9999912E+001, 1.9999585E+001, 2.0000267E+001, 1.9999991E+001, 1.9999805E+001, 1.9999918E+001, 2.0000150E+001, 2.0000032E+001, 2.0000049E+001, 2.0000307E+001, 2.0000119E+001, 2.0000094E+001, 2.0000070E+001, 1.9999490E+001, 1.9999511E+001, 2.0000587E+001, 2.0001672E+001, 2.0000793E+001
 1.7280367E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.7344030E+000, 7.2390476E+000, 1.5776600E+001, 2.4088196E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.4754691E+001, 2.1054096E+001, 2.7564699E+001, 3.0000000E+001, 4.9304124E+000, 3.9223331E+000, 3.5722653E+000, 5.9092771E+000, 5.7650450E+000, 4.9514481E+000, 4.4210228E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.0999716E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.1977303E+001, 5.1448949E+001, 2.4262273E+001, 2.1459357E+001, 2.1109455E+001, 2.0179811E+001, 2.4016923E+001, 3.1984951E+001, 2.8103447E+001, 2.0412089E+001, 2.0081983E+001, 2.5029274E+001, 2.5088450E+001, 2.0063590E+001, 2.0099242E+001, 3.1649756E+001, 2.8268335E+001, 2.2533103E+001, 2.6450585E+001, 1.1761215E+002, 1.1518110E+002, 6.2190716E+001, 6.4803769E+001, 6.9024777E+001, 2.3120653E+001, 2.3226866E+001, 8.1721715E+001, 6.9757508E+001, 6.9325220E+001, 2.2939045E+001, 2.1733550E+001, 1.9999949E+001, 1.9999564E+001, 1.9999873E+001, 2.0002534E+001, 2.0005546E+001, 1.9997725E+001, 1.9999816E+001, 2.0000137E+001, 2.0024151E+001, 2.0232899E+001, 2.3196785E+001, 2.0900581E+001, 1.9999951E+001, 1.9999918E+001, 1.9999585E+001, 2.0000265E+001, 1.9999986E+001, 1.9999805E+001, 1.9999920E+001, 2.0000147E+001, 2.0000030E+001, 2.0000049E+001, 2.0000306E+001, 2.0000112E+001, 2.0000090E+001, 2.0000072E+001, 1.9999492E+001, 1.9999522E+001, 2.0000583E+001, 2.0001744E+001, 2.0000795E+001
 1.7341149E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.7256019E+000, 7.2094484E+000, 1.5565917E+001, 2.3375516E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.4508457E+001, 2.0410636E+001, 2.7069308E+001, 3.0000000E+001, 4.4593780E+000, 3.8517297E+000, 3.7392201E+000, 5.5143910E+000, 5.6936415E+000, 4.9156904E+000, 4.4141254E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.0635501E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.1928908E+001, 5.1596064E+001, 2.4451572E+001, 2.1667421E+001, 2.1101436E+001, 2.0185419E+001, 2.3971850E+001, 3.2264261E+001, 2.8315501E+001, 2.0472210E+001, 2.0077909E+001, 2.5197346E+001, 2.5119772E+001, 2.0097620E+001, 2.0107526E+001, 3.2112485E+001, 2.8529145E+001, 2.2951262E+001, 2.6466876E+001, 1.1234739E+002, 1.1393306E+002, 6.4230105E+001, 6.5105960E+001, 6.8811199E+001, 2.4080527E+001, 2.3448202E+001, 1.0192257E+002, 6.9723375E+001, 6.9425187E+001, 2.2933565E+001, 2.1504061E+001, 1.9999943E+001, 1.9999568E+001, 1.9999883E+001, 2.0002796E+001, 2.0005360E+001, 1.9997307E+001, 1.9999770E+001, 2.0000125E+001, 2.0028629E+001, 2.0194197E+001, 2.3410430E+001, 2.0910285E+001, 1.9999949E+001, 1.9999923E+001, 1.9999585E+001, 2.0000263E+001, 1.9999981E+001, 1.9999805E+001, 1.9999922E+001, 2.0000145E+001, 2.0000030E+001, 2.0000050E+001, 2.0000307E+001, 2.0000107E+001, 2.0000088E+001, 2.0000075E+001, 1.9999496E+001, 1.9999532E+001, 2.0000579E+001, 2.0001814E+001, 2.0000793E+001
 1.7402470E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.7384189E+000, 7.1567691E+000, 1.5363035E+001, 2.2937619E+001, 3.0000000E+001, 2.9922335E+001, 3.0000000E+001, 3.0000000E+001, 1.4237694E+001, 1.9760849E+001, 2.6529764E+001, 3.0000000E+001, 4.5568261E+000, 3.8549812E+000, 3.5707493E+000, 5.1016720E+000, 5.5957344E+000, 4.9341575E+000, 4.4048361E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.0509669E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.1911154E+001, 5.1649728E+001, 2.4632630E+001, 2.1926217E+001, 2.1072639E+001, 2.0202103E+001, 2.4043530E+001, 3.2520947E+001, 2.8469809E+001, 2.0587939E+001, 2.0074422E+001, 2.5644350E+001, 2.5177429E+001, 2.0184287E+001, 2.0115675E+001, 3.2473229E+001, 2.8743485E+001, 2.3249971E+001, 2.6454595E+001, 1.1385175E+002, 1.1204014E+002, 7.0717956E+001, 6.6073435E+001, 6.8484395E+001, 2.5080226E+001, 2.3757489E+001, 9.4260181E+001, 6.8980575E+001, 6.9501539E+001, 2.2943606E+001, 2.1315590E+001, 1.9999938E+001, 1.9999573E+001, 1.9999885E+001, 2.0002846E+001, 2.0005154E+001, 1.9996776E+001, 1.9999730E+001, 2.0000092E+001, 2.0031971E+001, 2.0172005E+001, 2.3583606E+001, 2.0918064E+001, 1.9999947E+001, 1.9999928E+001, 1.9999585E+001, 2.0000261E+001, 1.9999976E+001, 1.9999805E+001, 1.9999924E+001, 2.0000142E+001, 2.0000028E+001, 2.0000050E+001, 2.0000307E+001, 2.0000102E+001, 2.0000085E+001, 2.0000078E+001, 1.9999498E+001, 1.9999542E+001, 2.0000574E+001, 2.0001886E+001, 2.0000794E+001
